images,labels,base_images,x,y,species
S_09_05_16_DSC00829_138.JPG,3,S_09_05_16_DSC00829.JPG,202,383.5,kob
S_09_05_16_DSC00829_153.JPG,3,S_09_05_16_DSC00829.JPG,252,457.5,kob
S_09_05_16_DSC00829_155.JPG,3,S_09_05_16_DSC00829.JPG,202,31.5,kob
S_09_05_16_DSC00829_155.JPG,3,S_09_05_16_DSC00829.JPG,299,326,kob
S_09_05_16_DSC00829_170.JPG,3,S_09_05_16_DSC00829.JPG,252,105.5,kob
S_09_05_16_DSC00830_14.JPG,4,S_09_05_16_DSC00830.JPG,460,379,elephant
S_09_05_16_DSC00830_14.JPG,4,S_09_05_16_DSC00830.JPG,264,379,elephant
S_09_05_16_DSC00830_15.JPG,4,S_09_05_16_DSC00830.JPG,108,379,elephant
S_09_05_16_DSC00830_31.JPG,4,S_09_05_16_DSC00830.JPG,379.5,292.5,elephant
S_09_05_16_DSC00830_31.JPG,4,S_09_05_16_DSC00830.JPG,460,27,elephant
S_09_05_16_DSC00830_31.JPG,4,S_09_05_16_DSC00830.JPG,264,27,elephant
S_09_05_16_DSC00830_32.JPG,4,S_09_05_16_DSC00830.JPG,27.5,292.5,elephant
S_09_05_16_DSC00830_32.JPG,4,S_09_05_16_DSC00830.JPG,108,27,elephant
S_09_05_16_DSC00830_48.JPG,4,S_09_05_16_DSC00830.JPG,279.5,352.5,elephant
S_09_05_16_DSC00830_48.JPG,4,S_09_05_16_DSC00830.JPG,337.5,299,elephant
S_09_05_16_DSC00830_48.JPG,4,S_09_05_16_DSC00830.JPG,204.5,220.5,elephant
S_09_05_16_DSC00830_65.JPG,4,S_09_05_16_DSC00830.JPG,279.5,0.5,elephant
S_09_05_16_DSC00830_97.JPG,1,S_09_05_16_DSC00830.JPG,296,332.5,topi
S_09_05_16_DSC00830_102.JPG,3,S_09_05_16_DSC00830.JPG,319,447,kob
S_09_05_16_DSC00830_116.JPG,1,S_09_05_16_DSC00830.JPG,259.5,496.5,topi
S_09_05_16_DSC00830_119.JPG,3,S_09_05_16_DSC00830.JPG,319,95,kob
S_09_05_16_DSC00830_133.JPG,1,S_09_05_16_DSC00830.JPG,259.5,144.5,topi
S_09_05_16_DSC00830_181.JPG,1,S_09_05_16_DSC00830.JPG,459,315,topi
S_09_05_16_DSC00830_181.JPG,1,S_09_05_16_DSC00830.JPG,420,292.5,topi
S_09_05_16_DSC00830_182.JPG,1,S_09_05_16_DSC00830.JPG,107,315,topi
S_09_05_16_DSC00830_182.JPG,1,S_09_05_16_DSC00830.JPG,68,292.5,topi
S_09_05_16_DSC00831_28.JPG,3,S_09_05_16_DSC00831.JPG,508,320.5,kob
S_09_05_16_DSC00831_29.JPG,3,S_09_05_16_DSC00831.JPG,156,320.5,kob
S_09_05_16_DSC00831_115.JPG,4,S_09_05_16_DSC00831.JPG,375.5,421.5,elephant
S_09_05_16_DSC00831_115.JPG,4,S_09_05_16_DSC00831.JPG,476.5,222.5,elephant
S_09_05_16_DSC00831_115.JPG,4,S_09_05_16_DSC00831.JPG,276.5,228.5,elephant
S_09_05_16_DSC00831_116.JPG,4,S_09_05_16_DSC00831.JPG,23.5,421.5,elephant
S_09_05_16_DSC00831_116.JPG,4,S_09_05_16_DSC00831.JPG,124.5,222.5,elephant
S_09_05_16_DSC00831_132.JPG,4,S_09_05_16_DSC00831.JPG,338,461,elephant
S_09_05_16_DSC00831_132.JPG,4,S_09_05_16_DSC00831.JPG,230,445,elephant
S_09_05_16_DSC00831_132.JPG,4,S_09_05_16_DSC00831.JPG,375.5,69.5,elephant
S_09_05_16_DSC00831_133.JPG,4,S_09_05_16_DSC00831.JPG,23.5,69.5,elephant
S_09_05_16_DSC00831_149.JPG,4,S_09_05_16_DSC00831.JPG,338,109,elephant
S_09_05_16_DSC00831_149.JPG,4,S_09_05_16_DSC00831.JPG,230,93,elephant
S_09_05_16_DSC00831_149.JPG,4,S_09_05_16_DSC00831.JPG,207,176.5,elephant
S_09_05_16_DSC00832_15.JPG,3,S_09_05_16_DSC00832.JPG,187,350,kob
S_09_05_16_DSC00832_15.JPG,3,S_09_05_16_DSC00832.JPG,442,13,kob
S_09_05_16_DSC00832_16.JPG,3,S_09_05_16_DSC00832.JPG,90,13,kob
S_09_05_16_DSC00832_31.JPG,3,S_09_05_16_DSC00832.JPG,369,301.5,kob
S_09_05_16_DSC00832_32.JPG,3,S_09_05_16_DSC00832.JPG,17,301.5,kob
S_09_05_16_DSC00832_129.JPG,3,S_09_05_16_DSC00832.JPG,280,193,kob
S_09_05_16_DSC00833_9.JPG,3,S_09_05_16_DSC00833.JPG,263.5,19,kob
S_09_05_16_DSC00833_115.JPG,3,S_09_05_16_DSC00833.JPG,461.5,388.5,kob
S_09_05_16_DSC00833_115.JPG,3,S_09_05_16_DSC00833.JPG,436.5,491.5,kob
S_09_05_16_DSC00833_116.JPG,3,S_09_05_16_DSC00833.JPG,109.5,388.5,kob
S_09_05_16_DSC00833_116.JPG,3,S_09_05_16_DSC00833.JPG,84.5,491.5,kob
S_09_05_16_DSC00833_132.JPG,3,S_09_05_16_DSC00833.JPG,461.5,36.5,kob
S_09_05_16_DSC00833_132.JPG,3,S_09_05_16_DSC00833.JPG,436.5,139.5,kob
S_09_05_16_DSC00833_132.JPG,3,S_09_05_16_DSC00833.JPG,212,465,kob
S_09_05_16_DSC00833_133.JPG,3,S_09_05_16_DSC00833.JPG,109.5,36.5,kob
S_09_05_16_DSC00833_133.JPG,3,S_09_05_16_DSC00833.JPG,84.5,139.5,kob
S_09_05_16_DSC00833_148.JPG,3,S_09_05_16_DSC00833.JPG,414,373.5,kob
S_09_05_16_DSC00833_149.JPG,3,S_09_05_16_DSC00833.JPG,212,113,kob
S_09_05_16_DSC00833_149.JPG,3,S_09_05_16_DSC00833.JPG,62,373.5,kob
S_09_05_16_DSC00833_165.JPG,3,S_09_05_16_DSC00833.JPG,414,21.5,kob
S_09_05_16_DSC00833_166.JPG,3,S_09_05_16_DSC00833.JPG,62,21.5,kob
S_09_05_16_DSC00834_4.JPG,3,S_09_05_16_DSC00834.JPG,188,465,kob
S_09_05_16_DSC00834_17.JPG,3,S_09_05_16_DSC00834.JPG,346.5,202.5,kob
S_09_05_16_DSC00834_18.JPG,3,S_09_05_16_DSC00834.JPG,438.5,289,kob
S_09_05_16_DSC00834_18.JPG,3,S_09_05_16_DSC00834.JPG,476.5,335,kob
S_09_05_16_DSC00834_18.JPG,3,S_09_05_16_DSC00834.JPG,182,380,kob
S_09_05_16_DSC00834_18.JPG,3,S_09_05_16_DSC00834.JPG,180,301,kob
S_09_05_16_DSC00834_19.JPG,3,S_09_05_16_DSC00834.JPG,86.5,289,kob
S_09_05_16_DSC00834_19.JPG,3,S_09_05_16_DSC00834.JPG,124.5,335,kob
S_09_05_16_DSC00834_19.JPG,3,S_09_05_16_DSC00834.JPG,182,460.5,kob
S_09_05_16_DSC00834_21.JPG,3,S_09_05_16_DSC00834.JPG,188,113,kob
S_09_05_16_DSC00834_35.JPG,3,S_09_05_16_DSC00834.JPG,228,319,kob
S_09_05_16_DSC00834_35.JPG,3,S_09_05_16_DSC00834.JPG,182,28,kob
S_09_05_16_DSC00834_36.JPG,3,S_09_05_16_DSC00834.JPG,182,108.5,kob
S_09_05_16_DSC00834_43.JPG,3,S_09_05_16_DSC00834.JPG,339.5,370,kob
S_09_05_16_DSC00834_43.JPG,3,S_09_05_16_DSC00834.JPG,296,271,kob
S_09_05_16_DSC00834_59.JPG,3,S_09_05_16_DSC00834.JPG,178.5,290.5,kob
S_09_05_16_DSC00834_59.JPG,3,S_09_05_16_DSC00834.JPG,254.5,190,kob
S_09_05_16_DSC00834_60.JPG,3,S_09_05_16_DSC00834.JPG,341,258.5,kob
S_09_05_16_DSC00834_60.JPG,3,S_09_05_16_DSC00834.JPG,339.5,18,kob
S_09_05_16_DSC00834_61.JPG,3,S_09_05_16_DSC00834.JPG,163,167,kob
S_09_05_16_DSC00834_74.JPG,3,S_09_05_16_DSC00834.JPG,465,320,kob
S_09_05_16_DSC00834_75.JPG,3,S_09_05_16_DSC00834.JPG,113,320,kob
S_09_05_16_DSC00835_18.JPG,3,S_09_05_16_DSC00835.JPG,281.5,487.5,kob
S_09_05_16_DSC00835_35.JPG,3,S_09_05_16_DSC00835.JPG,281.5,135.5,kob
S_09_05_16_DSC00835_66.JPG,3,S_09_05_16_DSC00835.JPG,289,234.5,kob
S_09_05_16_DSC00835_85.JPG,3,S_09_05_16_DSC00835.JPG,208.5,507.5,kob
S_09_05_16_DSC00835_88.JPG,3,S_09_05_16_DSC00835.JPG,298.5,437,kob
S_09_05_16_DSC00835_102.JPG,3,S_09_05_16_DSC00835.JPG,385.5,325,kob
S_09_05_16_DSC00835_102.JPG,3,S_09_05_16_DSC00835.JPG,283.5,232,kob
S_09_05_16_DSC00835_102.JPG,3,S_09_05_16_DSC00835.JPG,208.5,155.5,kob
S_09_05_16_DSC00835_103.JPG,3,S_09_05_16_DSC00835.JPG,356,411,kob
S_09_05_16_DSC00835_103.JPG,3,S_09_05_16_DSC00835.JPG,307,286.5,kob
S_09_05_16_DSC00835_103.JPG,3,S_09_05_16_DSC00835.JPG,281,317.5,kob
S_09_05_16_DSC00835_103.JPG,3,S_09_05_16_DSC00835.JPG,33.5,325,kob
S_09_05_16_DSC00835_104.JPG,3,S_09_05_16_DSC00835.JPG,4,411,kob
S_09_05_16_DSC00835_105.JPG,3,S_09_05_16_DSC00835.JPG,298.5,85,kob
S_09_05_16_DSC00835_119.JPG,3,S_09_05_16_DSC00835.JPG,438.5,250.5,kob
S_09_05_16_DSC00835_120.JPG,3,S_09_05_16_DSC00835.JPG,86.5,250.5,kob
S_09_05_16_DSC00835_120.JPG,3,S_09_05_16_DSC00835.JPG,356,59,kob
S_09_05_16_DSC00835_121.JPG,3,S_09_05_16_DSC00835.JPG,4,59,kob
S_09_05_16_DSC00835_127.JPG,3,S_09_05_16_DSC00835.JPG,337.5,289,kob
S_09_05_16_DSC00835_127.JPG,3,S_09_05_16_DSC00835.JPG,368.5,388.5,kob
S_09_05_16_DSC00835_128.JPG,3,S_09_05_16_DSC00835.JPG,16.5,388.5,kob
S_09_05_16_DSC00835_141.JPG,3,S_09_05_16_DSC00835.JPG,281.5,425.5,kob
S_09_05_16_DSC00835_142.JPG,3,S_09_05_16_DSC00835.JPG,195.5,268.5,kob
S_09_05_16_DSC00835_143.JPG,3,S_09_05_16_DSC00835.JPG,315.5,179.5,kob
S_09_05_16_DSC00835_144.JPG,3,S_09_05_16_DSC00835.JPG,368.5,36.5,kob
S_09_05_16_DSC00835_144.JPG,3,S_09_05_16_DSC00835.JPG,390,264.5,kob
S_09_05_16_DSC00835_145.JPG,3,S_09_05_16_DSC00835.JPG,16.5,36.5,kob
S_09_05_16_DSC00835_145.JPG,3,S_09_05_16_DSC00835.JPG,213,184.5,kob
S_09_05_16_DSC00835_145.JPG,3,S_09_05_16_DSC00835.JPG,38,264.5,kob
S_09_05_16_DSC00835_158.JPG,3,S_09_05_16_DSC00835.JPG,281.5,73.5,kob
S_09_05_16_DSC00836_32.JPG,3,S_09_05_16_DSC00836.JPG,400.5,507.5,kob
S_09_05_16_DSC00836_32.JPG,3,S_09_05_16_DSC00836.JPG,416,418,kob
S_09_05_16_DSC00836_33.JPG,3,S_09_05_16_DSC00836.JPG,48.5,507.5,kob
S_09_05_16_DSC00836_33.JPG,3,S_09_05_16_DSC00836.JPG,64,418,kob
S_09_05_16_DSC00836_49.JPG,3,S_09_05_16_DSC00836.JPG,431,222,kob
S_09_05_16_DSC00836_49.JPG,3,S_09_05_16_DSC00836.JPG,400.5,155.5,kob
S_09_05_16_DSC00836_49.JPG,3,S_09_05_16_DSC00836.JPG,416,66,kob
S_09_05_16_DSC00836_50.JPG,3,S_09_05_16_DSC00836.JPG,79,222,kob
S_09_05_16_DSC00836_50.JPG,3,S_09_05_16_DSC00836.JPG,48.5,155.5,kob
S_09_05_16_DSC00836_50.JPG,3,S_09_05_16_DSC00836.JPG,64,66,kob
S_09_05_16_DSC00836_98.JPG,3,S_09_05_16_DSC00836.JPG,439.5,452.5,kob
S_09_05_16_DSC00836_99.JPG,3,S_09_05_16_DSC00836.JPG,272,433.5,kob
S_09_05_16_DSC00836_99.JPG,3,S_09_05_16_DSC00836.JPG,87.5,452.5,kob
S_09_05_16_DSC00836_115.JPG,3,S_09_05_16_DSC00836.JPG,439.5,100.5,kob
S_09_05_16_DSC00836_116.JPG,3,S_09_05_16_DSC00836.JPG,272,81.5,kob
S_09_05_16_DSC00836_116.JPG,3,S_09_05_16_DSC00836.JPG,87.5,100.5,kob
S_09_05_16_DSC00836_165.JPG,3,S_09_05_16_DSC00836.JPG,481.5,326.5,kob
S_09_05_16_DSC00836_166.JPG,3,S_09_05_16_DSC00836.JPG,129.5,326.5,kob
S_09_05_16_DSC00837_1.JPG,3,S_09_05_16_DSC00837.JPG,483,12.5,kob
S_09_05_16_DSC00837_2.JPG,3,S_09_05_16_DSC00837.JPG,246,69,kob
S_09_05_16_DSC00837_2.JPG,3,S_09_05_16_DSC00837.JPG,131,12.5,kob
S_09_05_16_DSC00837_18.JPG,3,S_09_05_16_DSC00837.JPG,355,165,kob
S_09_05_16_DSC00837_19.JPG,3,S_09_05_16_DSC00837.JPG,3,165,kob
S_09_05_16_DSC00837_21.JPG,3,S_09_05_16_DSC00837.JPG,228,402,kob
S_09_05_16_DSC00837_38.JPG,3,S_09_05_16_DSC00837.JPG,228,50,kob
S_09_05_16_DSC00837_132.JPG,3,S_09_05_16_DSC00837.JPG,383,417,kob
S_09_05_16_DSC00837_132.JPG,3,S_09_05_16_DSC00837.JPG,348,362.5,kob
S_09_05_16_DSC00837_132.JPG,3,S_09_05_16_DSC00837.JPG,341,263.5,kob
S_09_05_16_DSC00837_133.JPG,3,S_09_05_16_DSC00837.JPG,31,417,kob
S_09_05_16_DSC00837_149.JPG,3,S_09_05_16_DSC00837.JPG,383,65,kob
S_09_05_16_DSC00837_149.JPG,3,S_09_05_16_DSC00837.JPG,348,10.5,kob
S_09_05_16_DSC00837_150.JPG,3,S_09_05_16_DSC00837.JPG,31,65,kob
S_09_05_16_DSC00838_8.JPG,3,S_09_05_16_DSC00838.JPG,507.5,472.5,kob
S_09_05_16_DSC00838_8.JPG,3,S_09_05_16_DSC00838.JPG,332.5,510,kob
S_09_05_16_DSC00838_9.JPG,3,S_09_05_16_DSC00838.JPG,155.5,472.5,kob
S_09_05_16_DSC00838_9.JPG,3,S_09_05_16_DSC00838.JPG,412.5,264.5,kob
S_09_05_16_DSC00838_10.JPG,3,S_09_05_16_DSC00838.JPG,60.5,264.5,kob
S_09_05_16_DSC00838_10.JPG,3,S_09_05_16_DSC00838.JPG,454.5,90.5,kob
S_09_05_16_DSC00838_11.JPG,3,S_09_05_16_DSC00838.JPG,102.5,90.5,kob
S_09_05_16_DSC00838_25.JPG,3,S_09_05_16_DSC00838.JPG,507.5,120.5,kob
S_09_05_16_DSC00838_25.JPG,3,S_09_05_16_DSC00838.JPG,332.5,158,kob
S_09_05_16_DSC00838_26.JPG,3,S_09_05_16_DSC00838.JPG,155.5,120.5,kob
S_09_05_16_DSC00838_26.JPG,3,S_09_05_16_DSC00838.JPG,463,246,kob
S_09_05_16_DSC00838_27.JPG,3,S_09_05_16_DSC00838.JPG,111,246,kob
S_09_05_16_DSC00838_35.JPG,3,S_09_05_16_DSC00838.JPG,484,463.5,kob
S_09_05_16_DSC00838_36.JPG,3,S_09_05_16_DSC00838.JPG,132,463.5,kob
S_09_05_16_DSC00838_41.JPG,3,S_09_05_16_DSC00838.JPG,248.5,195.5,kob
S_09_05_16_DSC00838_42.JPG,3,S_09_05_16_DSC00838.JPG,224.5,426,kob
S_09_05_16_DSC00838_52.JPG,3,S_09_05_16_DSC00838.JPG,172.5,457,kob
S_09_05_16_DSC00838_52.JPG,3,S_09_05_16_DSC00838.JPG,484,111.5,kob
S_09_05_16_DSC00838_53.JPG,3,S_09_05_16_DSC00838.JPG,132,111.5,kob
S_09_05_16_DSC00838_57.JPG,3,S_09_05_16_DSC00838.JPG,174.5,330,kob
S_09_05_16_DSC00838_59.JPG,3,S_09_05_16_DSC00838.JPG,224.5,74,kob
S_09_05_16_DSC00838_60.JPG,3,S_09_05_16_DSC00838.JPG,409.5,455,kob
S_09_05_16_DSC00838_61.JPG,3,S_09_05_16_DSC00838.JPG,57.5,455,kob
S_09_05_16_DSC00838_69.JPG,3,S_09_05_16_DSC00838.JPG,172.5,105,kob
S_09_05_16_DSC00838_70.JPG,3,S_09_05_16_DSC00838.JPG,299.5,170.5,kob
S_09_05_16_DSC00838_77.JPG,3,S_09_05_16_DSC00838.JPG,409.5,103,kob
S_09_05_16_DSC00838_78.JPG,3,S_09_05_16_DSC00838.JPG,57.5,103,kob
S_09_05_16_DSC00838_86.JPG,3,S_09_05_16_DSC00838.JPG,206.5,342.5,kob
S_09_05_16_DSC00838_86.JPG,3,S_09_05_16_DSC00838.JPG,317.5,389.5,kob
S_09_05_16_DSC00838_102.JPG,3,S_09_05_16_DSC00838.JPG,476,482,kob
S_09_05_16_DSC00838_103.JPG,3,S_09_05_16_DSC00838.JPG,317.5,37.5,kob
S_09_05_16_DSC00838_103.JPG,3,S_09_05_16_DSC00838.JPG,124,482,kob
S_09_05_16_DSC00838_119.JPG,3,S_09_05_16_DSC00838.JPG,476,130,kob
S_09_05_16_DSC00838_120.JPG,3,S_09_05_16_DSC00838.JPG,124,130,kob
S_09_05_16_DSC00838_122.JPG,3,S_09_05_16_DSC00838.JPG,327,287,kob
S_09_05_16_DSC00839_29.JPG,3,S_09_05_16_DSC00839.JPG,272.5,454,kob
S_09_05_16_DSC00839_29.JPG,3,S_09_05_16_DSC00839.JPG,170.5,254,kob
S_09_05_16_DSC00839_46.JPG,3,S_09_05_16_DSC00839.JPG,272.5,102,kob
S_09_05_16_DSC00839_48.JPG,3,S_09_05_16_DSC00839.JPG,336,281.5,kob
S_09_05_16_DSC00839_48.JPG,3,S_09_05_16_DSC00839.JPG,302.5,399,kob
S_09_05_16_DSC00839_50.JPG,3,S_09_05_16_DSC00839.JPG,223.5,463.5,kob
S_09_05_16_DSC00839_58.JPG,3,S_09_05_16_DSC00839.JPG,316,510.5,kob
S_09_05_16_DSC00839_59.JPG,3,S_09_05_16_DSC00839.JPG,217,299,kob
S_09_05_16_DSC00839_60.JPG,3,S_09_05_16_DSC00839.JPG,492,234,kob
S_09_05_16_DSC00839_61.JPG,3,S_09_05_16_DSC00839.JPG,408,229.5,kob
S_09_05_16_DSC00839_61.JPG,3,S_09_05_16_DSC00839.JPG,140,234,kob
S_09_05_16_DSC00839_62.JPG,3,S_09_05_16_DSC00839.JPG,56,229.5,kob
S_09_05_16_DSC00839_65.JPG,3,S_09_05_16_DSC00839.JPG,302.5,47,kob
S_09_05_16_DSC00839_67.JPG,3,S_09_05_16_DSC00839.JPG,223.5,111.5,kob
S_09_05_16_DSC00839_71.JPG,3,S_09_05_16_DSC00839.JPG,192,510.5,kob
S_09_05_16_DSC00839_75.JPG,3,S_09_05_16_DSC00839.JPG,316,158.5,kob
S_09_05_16_DSC00839_76.JPG,3,S_09_05_16_DSC00839.JPG,400,282.5,kob
S_09_05_16_DSC00839_77.JPG,3,S_09_05_16_DSC00839.JPG,48,282.5,kob
S_09_05_16_DSC00839_77.JPG,3,S_09_05_16_DSC00839.JPG,370,478,kob
S_09_05_16_DSC00839_78.JPG,3,S_09_05_16_DSC00839.JPG,18,478,kob
S_09_05_16_DSC00839_80.JPG,3,S_09_05_16_DSC00839.JPG,431.5,452.5,kob
S_09_05_16_DSC00839_81.JPG,3,S_09_05_16_DSC00839.JPG,79.5,452.5,kob
S_09_05_16_DSC00839_88.JPG,3,S_09_05_16_DSC00839.JPG,192,158.5,kob
S_09_05_16_DSC00839_94.JPG,3,S_09_05_16_DSC00839.JPG,370,126,kob
S_09_05_16_DSC00839_95.JPG,3,S_09_05_16_DSC00839.JPG,18,126,kob
S_09_05_16_DSC00839_97.JPG,3,S_09_05_16_DSC00839.JPG,431.5,100.5,kob
S_09_05_16_DSC00839_98.JPG,3,S_09_05_16_DSC00839.JPG,79.5,100.5,kob
S_09_05_16_DSC00839_109.JPG,3,S_09_05_16_DSC00839.JPG,309.5,494,kob
S_09_05_16_DSC00839_110.JPG,3,S_09_05_16_DSC00839.JPG,400.5,351,kob
S_09_05_16_DSC00839_111.JPG,3,S_09_05_16_DSC00839.JPG,445.5,213,kob
S_09_05_16_DSC00839_111.JPG,3,S_09_05_16_DSC00839.JPG,48.5,351,kob
S_09_05_16_DSC00839_112.JPG,3,S_09_05_16_DSC00839.JPG,93.5,213,kob
S_09_05_16_DSC00839_119.JPG,3,S_09_05_16_DSC00839.JPG,360,262,kob
S_09_05_16_DSC00839_120.JPG,3,S_09_05_16_DSC00839.JPG,8,262,kob
S_09_05_16_DSC00839_125.JPG,3,S_09_05_16_DSC00839.JPG,263.5,464,kob
S_09_05_16_DSC00839_126.JPG,3,S_09_05_16_DSC00839.JPG,483,176,kob
S_09_05_16_DSC00839_126.JPG,3,S_09_05_16_DSC00839.JPG,309.5,142,kob
S_09_05_16_DSC00839_127.JPG,3,S_09_05_16_DSC00839.JPG,131,176,kob
S_09_05_16_DSC00839_127.JPG,3,S_09_05_16_DSC00839.JPG,425.5,332.5,kob
S_09_05_16_DSC00839_128.JPG,3,S_09_05_16_DSC00839.JPG,73.5,332.5,kob
S_09_05_16_DSC00839_136.JPG,3,S_09_05_16_DSC00839.JPG,446,292,kob
S_09_05_16_DSC00839_137.JPG,3,S_09_05_16_DSC00839.JPG,94,292,kob
S_09_05_16_DSC00839_142.JPG,3,S_09_05_16_DSC00839.JPG,263.5,112,kob
S_09_05_16_DSC00839_143.JPG,3,S_09_05_16_DSC00839.JPG,162.5,440.5,kob
S_09_05_16_DSC00839_153.JPG,3,S_09_05_16_DSC00839.JPG,102.5,264.5,kob
S_09_05_16_DSC00839_154.JPG,3,S_09_05_16_DSC00839.JPG,239,346.5,kob
S_09_05_16_DSC00839_157.JPG,3,S_09_05_16_DSC00839.JPG,468.5,269.5,kob
S_09_05_16_DSC00839_158.JPG,3,S_09_05_16_DSC00839.JPG,116.5,269.5,kob
S_09_05_16_DSC00839_160.JPG,3,S_09_05_16_DSC00839.JPG,162.5,88.5,kob
S_09_05_16_DSC00839_161.JPG,3,S_09_05_16_DSC00839.JPG,310,496,kob
S_09_05_16_DSC00839_178.JPG,3,S_09_05_16_DSC00839.JPG,310,144,kob
S_09_05_16_DSC00840_42.JPG,3,S_09_05_16_DSC00840.JPG,339,199.5,kob
S_09_05_16_DSC00840_93.JPG,3,S_09_05_16_DSC00840.JPG,183,479.5,kob
S_09_05_16_DSC00840_110.JPG,3,S_09_05_16_DSC00840.JPG,183,127.5,kob
S_09_05_16_DSC00840_129.JPG,3,S_09_05_16_DSC00840.JPG,498,212,kob
S_09_05_16_DSC00840_130.JPG,3,S_09_05_16_DSC00840.JPG,146,212,kob
S_09_05_16_DSC00840_130.JPG,3,S_09_05_16_DSC00840.JPG,249.5,414.5,kob
S_09_05_16_DSC00840_147.JPG,3,S_09_05_16_DSC00840.JPG,249.5,62.5,kob
S_09_05_16_DSC00840_149.JPG,3,S_09_05_16_DSC00840.JPG,311,235,kob
S_09_05_16_DSC00840_149.JPG,3,S_09_05_16_DSC00840.JPG,277,365.5,kob
S_09_05_16_DSC00840_151.JPG,3,S_09_05_16_DSC00840.JPG,194,434.5,kob
S_09_05_16_DSC00840_159.JPG,3,S_09_05_16_DSC00840.JPG,285,421,kob
S_09_05_16_DSC00840_160.JPG,3,S_09_05_16_DSC00840.JPG,184,227,kob
S_09_05_16_DSC00840_161.JPG,3,S_09_05_16_DSC00840.JPG,452.5,182.5,kob
S_09_05_16_DSC00840_162.JPG,3,S_09_05_16_DSC00840.JPG,100.5,182.5,kob
S_09_05_16_DSC00840_162.JPG,3,S_09_05_16_DSC00840.JPG,378.5,173.5,kob
S_09_05_16_DSC00840_163.JPG,3,S_09_05_16_DSC00840.JPG,26.5,173.5,kob
S_09_05_16_DSC00840_166.JPG,3,S_09_05_16_DSC00840.JPG,277,13.5,kob
S_09_05_16_DSC00840_168.JPG,3,S_09_05_16_DSC00840.JPG,194,82.5,kob
S_09_05_16_DSC00840_171.JPG,3,S_09_05_16_DSC00840.JPG,503.5,373.5,kob
S_09_05_16_DSC00840_172.JPG,3,S_09_05_16_DSC00840.JPG,151.5,373.5,kob
S_09_05_16_DSC00840_176.JPG,3,S_09_05_16_DSC00840.JPG,285,69,kob
S_09_05_16_DSC00840_177.JPG,3,S_09_05_16_DSC00840.JPG,364.5,210,kob
S_09_05_16_DSC00840_178.JPG,3,S_09_05_16_DSC00840.JPG,12.5,210,kob
S_09_05_16_DSC00840_178.JPG,3,S_09_05_16_DSC00840.JPG,336.5,399,kob
S_09_05_16_DSC00840_181.JPG,3,S_09_05_16_DSC00840.JPG,398.5,396,kob
S_09_05_16_DSC00840_182.JPG,3,S_09_05_16_DSC00840.JPG,46.5,396,kob
S_09_05_16_DSC00841_48.JPG,3,S_09_05_16_DSC00841.JPG,378.5,479,kob
S_09_05_16_DSC00841_49.JPG,3,S_09_05_16_DSC00841.JPG,26.5,479,kob
S_09_05_16_DSC00841_60.JPG,3,S_09_05_16_DSC00841.JPG,460,484,kob
S_09_05_16_DSC00841_61.JPG,3,S_09_05_16_DSC00841.JPG,108,484,kob
S_09_05_16_DSC00841_65.JPG,3,S_09_05_16_DSC00841.JPG,378.5,127,kob
S_09_05_16_DSC00841_66.JPG,3,S_09_05_16_DSC00841.JPG,26.5,127,kob
S_09_05_16_DSC00841_77.JPG,3,S_09_05_16_DSC00841.JPG,460,132,kob
S_09_05_16_DSC00841_78.JPG,3,S_09_05_16_DSC00841.JPG,108,132,kob
S_09_05_16_DSC00841_160.JPG,3,S_09_05_16_DSC00841.JPG,249,269,kob
S_09_05_16_DSC00842_36.JPG,3,S_09_05_16_DSC00842.JPG,401,502,kob
S_09_05_16_DSC00842_37.JPG,3,S_09_05_16_DSC00842.JPG,49,502,kob
S_09_05_16_DSC00842_53.JPG,3,S_09_05_16_DSC00842.JPG,401,150,kob
S_09_05_16_DSC00842_54.JPG,3,S_09_05_16_DSC00842.JPG,49,150,kob
S_09_05_16_DSC00842_167.JPG,3,S_09_05_16_DSC00842.JPG,220,487.5,kob
S_09_05_16_DSC00842_184.JPG,3,S_09_05_16_DSC00842.JPG,220,135.5,kob
S_09_05_16_DSC00843_119.JPG,3,S_09_05_16_DSC00843.JPG,361.5,203.5,kob
S_09_05_16_DSC00843_120.JPG,3,S_09_05_16_DSC00843.JPG,9.5,203.5,kob
S_09_05_16_DSC00857_50.JPG,3,S_09_05_16_DSC00857.JPG,293.5,329.5,kob
S_09_05_16_DSC00858_150.JPG,3,S_09_05_16_DSC00858.JPG,313,322.5,kob
S_09_05_16_DSC00859_27.JPG,3,S_09_05_16_DSC00859.JPG,506,260.5,kob
S_09_05_16_DSC00859_28.JPG,3,S_09_05_16_DSC00859.JPG,154,260.5,kob
S_09_05_16_DSC00860_35.JPG,4,S_09_05_16_DSC00860.JPG,339,416,elephant
S_09_05_16_DSC00860_35.JPG,4,S_09_05_16_DSC00860.JPG,304.5,488,elephant
S_09_05_16_DSC00860_52.JPG,4,S_09_05_16_DSC00860.JPG,339,64,elephant
S_09_05_16_DSC00860_52.JPG,4,S_09_05_16_DSC00860.JPG,304.5,136,elephant
S_09_05_16_DSC00860_144.JPG,3,S_09_05_16_DSC00860.JPG,192.5,233.5,kob
S_09_05_16_DSC00861_121.JPG,4,S_09_05_16_DSC00861.JPG,198.5,348,elephant
